ntsbno,eventtype,mkey,eventdate_ntsb,city,state,country,reportno,n,hassafetyrec,reporttype,originalpublishdate,highestinjurylevel,fatalinjurycount,seriousinjurycount,minorinjurycount,probablecause,eventid,latitude,longitude,make,model,aircraftcategory,airportid_ntsb,airportname,amateurbuilt,numberofengines,scheduled,purposeofflight,far,aircraftdamage,weathercondition,operator,reportstatus,repgenflag,docketurl,docketpublishdate,station,valid,tmpf,dwpf,relh,drct,sknt,gust,vsby,alti,p01i,wxcodes,metar,airportid_metar,weatherstation,eventdate_metar,weather_source,distance_nm,time_diff
WPR19LA227,ACC,100086,2019-08-19 11:30:00+00:00,Spokane,Washington,United States,,N43793,FALSE,DirectorBrief,2022-05-19T04:00:00Z,None,0,0,0,A loss of directional control during landing for undetermined reasons.,,47.619167,-117.535278,Piper,PA28R,AIR,SFF,Felts Field,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=100086,5/18/2022 11:00,SFF,2019-08-19 11:53:00+00:00,58,44,59.98,30,4,,10,29.84,0,M,KSFF 191153Z AUTO 03004KT 10SM CLR 14/07 A2984 RMK AO2 SLP088 T01440067 10183 20139 51011,SFF,KSFF,2019-08-19 11:30:00+00:00,PRIMARY,0,0 days 00:23:00
GAA19CA500,ACC,100099,2019-07-27 14:40:00+00:00,Tok,Alaska,United States,,N82253,FALSE,DirectorBrief,2020-04-13T04:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during landing and his excessive rudder input, which resulted in a runway excursion and landing gear collapse.",,63.329444,-142.95195,Piper,PA18,AIR,6K8,TOK JUNCTION,FALSE,1,,PERS,091,Substantial,VMC,Dirt Strip Dirtbags LLC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=100099,10/24/2019 12:40,ELP,2019-07-27 14:51:00+00:00,83,46,27.48,0,0,,10,30.18,0,M,KELP 271451Z 00000KT 10SM FEW130 SCT180 BKN250 28/08 A3018 RMK AO2 SLP135 T02830078 51013,ELP,KELP,2019-07-27 14:40:00+00:00,PRIMARY,0,0 days 00:11:00
CEN19LA246,ACC,99971,2019-07-27 05:35:00+00:00,El Paso,Texas,United States,,N681TR,FALSE,DirectorBrief,2021-02-02T05:00:00Z,None,0,0,0,"Failure of the left main landing gear to fully extend due to a lack of hydraulic fluid and during emergency extension procedures, which resulted in the collapse of the landing gear during landing and the subsequent runway excursion and collision with a sign.",,31.807222,-106.376388,SWEARINGEN,SA227,AIR,ELP,El Paso Int'l,FALSE,2,,INST,091,Substantial,VMC,Pak West Airlines,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=99971,4/3/2020 11:50,ELP,2019-07-27 05:51:00+00:00,86,37,17.57,120,6,,10,30.12,0,M,KELP 270551Z 12006KT 10SM FEW120 FEW250 30/03 A3012 RMK AO2 SLP116 T03000028 10378 20300 51016,ELP,KELP,2019-07-27 05:35:00+00:00,PRIMARY,0,0 days 00:16:00
ERA19TA222,ACC,99809,2019-07-02 09:30:00+00:00,Sevierville,Tennessee,United States,,N2352K,FALSE,DirectorBrief,2021-01-28T05:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion and right main landing gear collapse.",,35.856945,-83.524444,Luscombe,8,AIR,GKT,Gatlinburg-Pigeon Forge,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=99809,12/21/2019 0:31,GKT,2019-07-02 09:20:00+00:00,68,66.2,93.97,80,3,,10,30.02,0,M,KGKT 020920Z AUTO 08003KT 10SM SCT050 20/19 A3002 RMK A01,GKT,KGKT,2019-07-02 09:30:00+00:00,PRIMARY,0,0 days 00:10:00
WPR19LA184,ACC,99765,2019-06-30 11:00:00+00:00,Lincoln,Montana,United States,,N5JB,FALSE,DirectorBrief,2022-04-01T04:00:00Z,Minor,0,0,1,"A loss of control during landing, which resulted in a nose landing gear collapse and runway excursion.",,47.159805,-112.67959,Cessna,TR182,AIR,S69,Lincoln,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=99765,3/17/2022 11:00,HLN,2019-06-30 10:53:00+00:00,55,38,52.4,0,0,,10,30.13,0,M,KHLN 301053Z AUTO 00000KT 10SM CLR 13/03 A3013 RMK AO2 SLP193 T01280033,S69,HLN,2019-06-30 11:00:00+00:00,FALLBACK,43.75495365290537,0 days 00:07:00
ERA19TA182,ACC,99502,2019-05-27 10:00:00+00:00,Concord,Georgia,United States,,N1797E,FALSE,DirectorBrief,2020-12-03T05:00:00Z,None,0,0,0,"The pilot's inability to maintain directional control during landing for reasons that could not be determined because postaccident examination of the airplane brake assemblies revealed no anomalies that would have caused the right brake to lock, which resulted in a runway excursion.",,33.044445,-84.43222,Aeronca,7AC,AIR,2GA5,Windrift Aerodrome,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=99502,10/28/2019 18:48,FFC,2019-05-27 09:53:00+00:00,67,65,93.29,0,0,,7,30.07,0,M,KFFC 270953Z AUTO 00000KT 7SM CLR 19/18 A3007 RMK AO2 SLP176 T01940183 $,2GA5,FFC,2019-05-27 10:00:00+00:00,FALLBACK,19.83059121,0 days 00:07:00
GAA19CA288,ACC,99506,2019-05-26 13:35:00+00:00,Carbondale,Illinois,United States,,N45729,FALSE,DirectorBrief,2020-04-13T04:00:00Z,None,0,0,0,"The pilot's inadvertent left heel brake application during the landing roll, which resulted in a noseover.",,37.778057,-89.251945,Luscombe,8,AIR,MDH,Southern Illinois,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=99506,9/4/2019 20:48,MDH,2019-05-26 13:52:00+00:00,78,69,73.88,190,4,,10,30.04,0,M,KMDH 261352Z 19004KT 10SM FEW065 26/21 A3004 RMK AO2 SLP169 T02560206 $,MDH,KMDH,2019-05-26 13:35:00+00:00,PRIMARY,0,0 days 00:17:00
ERA19LA194,ACC,99608,2019-03-09 19:05:00+00:00,Mount Holly,New Jersey,United States,,N7367G,FALSE,DirectorBrief,2020-12-03T05:00:00Z,None,0,0,0,"Failure of the pilot's seat back due to a sheared bolt during the landing roll, which resulted in a loss of directional control and runway excursion.",,39.943,-74.845,Cessna,172,AIR,VAY,South Jersey Regional,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=99608,5/14/2020 14:20,VAY,2019-03-09 18:54:00+00:00,48,19.9,32.5,0,0,,10,30.29,0,M,KVAY 091854Z AUTO 00000KT 10SM CLR 09/M07 A3029 RMK AO2 SLP258 T00891067,VAY,KVAY,2019-03-09 19:05:00+00:00,PRIMARY,0,0 days 00:11:00
WPR19LA094,ACC,99093,2019-02-15 09:17:00+00:00,Montague,California,United States,,N5849C,FALSE,DirectorBrief,2022-06-01T04:00:00Z,None,0,0,0,The pilot’s failure to maintain directional control while landing on a wet/icy runway.,,41.729999,-122.54444,Cessna,402,AIR,1O5,Montague Airport-Yreka Rohrer Field,FALSE,2,SCHD,,135,Substantial,VMC,Redding Aero Enterprises Inc,Completed,FALSE,,,SIY,2019-02-15 08:53:00+00:00,33,30,88.23,0,0,,10,29.52,0,M,KSIY 150853Z AUTO 00000KT 10SM FEW120 01/M01 A2952 RMK AO2 SLP012 60000 T00061011 51023,1O5,SIY,2019-02-15 09:17:00+00:00,FALLBACK,4.305883827063335,0 days 00:24:00
CEN19LA054,ACC,98838,2019-01-12 12:30:00+00:00,Uvalde,Texas,United States,,N813WT,FALSE,DirectorBrief,2020-06-29T04:00:00Z,None,0,0,0,"The airplane’s encounter with wind shear on short final approach to the runway, which resulted in a hard landing and fracture of the right main landing gear.",,29.461389,-100.114166,Canadair,CL 600 2A12,AIR,01TX,Ox Ranch,FALSE,2,,BUS,091,Substantial,VMC,Tw 601-C Investment Llc,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=98838,4/13/2020 14:40,DRT,2019-01-12 12:53:00+00:00,50,50,100,310,8,,10,30.09,0,M,KDRT 121253Z AUTO 31008KT 10SM CLR 10/10 A3009 RMK AO2 SLP183 T01000100,01TX,DRT,2019-01-12 12:30:00+00:00,FALLBACK,42.80247300052605,0 days 00:23:00
ERA19LA086,ACC,98886,2018-11-18 13:47:00+00:00,Petersburg,West Virginia,United States,,N88VZ,FALSE,DirectorBrief,2022-03-16T04:00:00Z,None,0,0,0,A loss of control during the landing roll and subsequent runway excursion for reasons that could not be determined based on the available evidence.,,38.995555,-79.145835,Piper,PA46,AIR,W99,Grant County Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=98886,2/28/2022 20:00,W99,2018-11-18 13:55:00+00:00,27.9,27.5,98.37,0,0,,1.5,30.31,0,BR,KW99 181355Z AUTO 00000KT 1 1/2SM BR OVC001 M02/M02 A3031 RMK AO2 T10231025,W99,KW99,2018-11-18 13:47:00+00:00,PRIMARY,0,0 days 00:08:00
ERA19LA030,ACC,98565,2018-10-28 16:45:00+00:00,Simsbury,Connecticut,United States,,N8132X,FALSE,DirectorBrief,2020-04-20T04:00:00Z,Minor,0,0,1,"Maintenance personnel's inadequate inspection of the wheel brake system during the airplane's most recent 100-hour inspection, which resulted in a loss of hydraulic fluid and the pilot's inability to control the airplane during the landing.",,41.91611,-72.776947,Piper,PA28,AIR,4B9,Simsbury Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=98565,2/20/2019 14:29,BDL,2018-10-28 16:51:00+00:00,47,44,89.92,190,6,,10,29.73,0,M,KBDL 281651Z 19006KT 10SM OVC012 08/07 A2973 RMK AO2 SLP069 T00830067,4B9,BDL,2018-10-28 16:45:00+00:00,FALLBACK,4.429218781993342,0 days 00:06:00
CEN19WA010,ACC,98514,2018-10-14 13:45:00+00:00,Wasserkuppe,,Germany,,D-EFJX,FALSE,,,Fatal,3,0,0,,,0,0,CESSNA,F172,AIR,,,FALSE,,,,NUSN,Substantial,,,,FALSE,,,AMG,2018-10-13 23:53:00+00:00,65,58,78.05,0,0,,10,29.95,0,M,KAMG 132353Z AUTO 00000KT 10SM CLR 18/14 A2995 RMK AO2 SLP142 T01830144 10289 20183 53013,RVJ,AMG,2018-10-14 13:45:00+00:00,FALLBACK,36.031472959746736,0 days 13:52:00
ERA19TA011,ACC,98482,2018-10-13 13:15:00+00:00,Reidsville,Georgia,United States,,N9469Q,FALSE,DirectorBrief,2019-12-16T05:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during landing, which resulted in a runway excursion and impact with a taxiway sign.",,32.059444,-82.15361,Beech,F33,AIR,RVJ,Swinton Smith Field,FALSE,,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=98482,10/29/2018 20:01,AMG,2018-10-13 12:53:00+00:00,62,53,72.33,320,5,,10,29.96,0,M,KAMG 131253Z AUTO 32005KT 10SM CLR 17/12 A2996 RMK AO2 SLP143 T01670117,RVJ,AMG,2018-10-13 13:15:00+00:00,FALLBACK,36.031472959746736,0 days 00:22:00
WPR18LA275,ACC,98364,2018-09-26 16:50:00+00:00,Malad,Idaho,United States,,N24BA,FALSE,DirectorBrief,2022-03-03T05:00:00Z,None,0,0,0,"The pilot’s failure to identify that he was not utilizing the full runway for takeoff, and his delayed decision to abort the takeoff, which resulted in a runway overrun.",,42.170555,-112.28944,Piper,PA-32RT,AIR,MLD,Malad City,FALSE,1,,FERY,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=98364,2/3/2022 15:00,MLD,2018-09-26 16:30:00+00:00,71,,,,,,,,,M,METAR MLD 261630Z AUTO /////KT 22/ RMK AO2 T0217 IEM_GHCNH,MLD,KMLD,2018-09-26 16:50:00+00:00,PRIMARY,0,0 days 00:20:00
GAA18CA553,ACC,98295,2018-09-13 08:30:00+00:00,Spanish Fork,Utah,United States,,N7223J,FALSE,DirectorBrief,2019-03-18T04:00:00Z,Minor,0,0,2,The student pilot’s failure to maintain the runway heading during takeoff and the flight instructor’s decision to conduct primary flight instruction in an airplane without dual controls.,,40.145,-111.666664,Piper,PA28,AIR,SPK,SPANISH FORK ARPT SPRINGVILLE-,FALSE,1,,INST,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=98295,12/11/2018 21:19,SLC,2018-09-13 08:54:00+00:00,60,40,47.15,330,8,,10,29.83,0,M,KSLC 130854Z 33008KT 10SM CLR 16/04 A2983 RMK AO2 SLP052 T01560044 53015,SPK,SLC,2018-09-13 08:30:00+00:00,FALLBACK,39.96301327030285,0 days 00:24:00
WPR18WA277,INC,98370,2018-09-12 21:10:00+00:00,Abuja,,Nigeria,,5N-BOD,FALSE,,,None,0,0,0,,,0,0,GULFSTREAM,GIV,AIR,,,FALSE,,,,NUSC,,,Sky Bird Air Limited,,FALSE,,,SLC,2018-09-13 00:54:00+00:00,77,27,15.74,350,8,,10,29.76,0,M,KSLC 130054Z 35008KT 10SM FEW100 SCT180 BKN250 25/M03 A2976 RMK AO2 SLP029 VIRGA W-N T02501028,SPK,SLC,2018-09-12 21:10:00+00:00,FALLBACK,39.96301327030285,0 days 03:44:00
GAA18CA544,ACC,98276,2018-09-09 12:10:00+00:00,Denver,Colorado,United States,,N514RH,FALSE,DirectorBrief,2020-03-20T04:00:00Z,None,0,0,0,"The pilot's failure to verify that the emergency canopy release was in the correct position when opening the canopy during landing, which resulted in the canopy separating from the airplane and subsequently impacting the empennage.",,39.908889,-105.117225,HALLADAY ROY,LOCKHEED,AIR,BJC,ROCKY MOUNTAIN METROPOLITAN,FALSE,1,,POSI,091,Substantial,VMC,T-33 Aviation Llc,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=98276,11/26/2019 12:21,BJC,2018-09-09 11:59:00+00:00,59,41,51.18,0,0,,10,30.08,0,M,KBJC 091159Z AUTO 00000KT 10SM CLR 15/05 A3008 RMK AO2,BJC,KBJC,2018-09-09 12:10:00+00:00,PRIMARY,0,0 days 00:11:00
CEN18LA341,ACC,98104,2018-08-19 20:19:00+00:00,Granbury,Texas,United States,,N1133T,FALSE,DirectorBrief,2020-06-03T04:00:00Z,Minor,0,0,1,"The pilot’s failure to maintain directional control during a crosswind landing, which resulted in the airplane exiting the runway and impacting a ditch, tree, and fence.",,32.444442,-97.816947,Cirrus,SR22,AIR,GDJ,GRANBURY RGNL,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=98104,7/8/2020 4:15,GDJ,2018-08-19 20:15:00+00:00,97,66.7,37.32,190,5,,10,29.87,0,M,KGDJ 192015Z AUTO 19005KT 10SM CLR 36/19 A2987 RMK AO2 T03610193,GDJ,KGDJ,2018-08-19 20:19:00+00:00,PRIMARY,0,0 days 00:04:00
CEN18LA345,ACC,98116,2018-08-18 09:46:00+00:00,Tulsa,Oklahoma,United States,,N6958N,FALSE,DirectorBrief,2020-06-03T04:00:00Z,None,0,0,0,"The pilot's decision to take off with a known electrical problem, which resulted in the loss of electrical power, problem with the landing gear extension system, and subsequent runway excursion.",,36.039722,-95.984725,Cessna,T210,AIR,RVS,Richard lloyd Jones Jr,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=98116,2/3/2020 22:16,GDJ,2018-08-19 00:15:00+00:00,87.8,69.3,54.35,350,4,,10,29.87,0,VCTS,KGDJ 190015Z AUTO 35004KT 10SM VCTS CLR 31/21 A2987 RMK AO2 LTG DSNT W THRU N T03100207,GDJ,KGDJ,2018-08-18 09:46:00+00:00,PRIMARY,0,0 days 14:29:00
CEN18LA332,ACC,98075,2018-08-15 11:45:00+00:00,Westbrook,Minnesota,United States,,N5521X,FALSE,DirectorBrief,2019-11-06T05:00:00Z,Minor,0,0,1,A runway excursion during takeoff for reasons that could not be determined based on the available evidence.,,43.950832,-95.378334,AERO COMMANDER,S2R,AIR,3MN4,Rolling Hills,FALSE,,,AAPL,137,Substantial,VMC,Olsem Aerial Application Service,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=98075,6/12/2019 18:43,RWF,2018-08-15 11:53:00+00:00,64,64,100,0,0,,8,29.95,0,M,KRWF 151153Z AUTO 00000KT 8SM SCT049 18/18 A2995 RMK AO2 SLP138 70049 T01780178 10206 20178 51004,3MN4,RWF,2018-08-15 11:45:00+00:00,FALLBACK,38.08994632941419,0 days 00:08:00
CEN18TA330,ACC,98067,2018-08-13 11:00:00+00:00,Friendswood,Texas,United States,,N42218,FALSE,DirectorBrief,2019-09-27T04:00:00Z,None,0,0,0,"The pilot's decision to conduct a flight in an airplane that had a tailwheel with degraded locking pins, which allowed the tailwheel to unlock and swivel out of alignment and precluded the pilot from regaining directional control on the ground during a crosswind landing.",,29.504722,-95.175277,Piper,J3C,AIR,7XS0,POLLY RANCH,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=98067,9/26/2018 13:34,LVJ,2018-08-13 10:53:00+00:00,78,77,96.43,0,0,,8,30.05,0,M,KLVJ 131053Z AUTO 00000KT 8SM FEW022 BKN034 26/25 A3005 RMK AO2 SLP175 T02560250,7XS0,LVJ,2018-08-13 11:00:00+00:00,FALLBACK,3.6088287562391392,0 days 00:07:00
CEN18LA307,ACC,97976,2018-08-02 19:00:00+00:00,Escanaba,Michigan,United States,,N142NV,FALSE,DirectorBrief,2020-06-03T04:00:00Z,None,0,0,0,"The loss of control during the landing rollout for reasons that could not be determined based on the available evidence, which resulted in a ground loop and runway excursion.",,45.722778,-87.093612,Gerald Dan Coppock,Bade-E,AIR,ESC,Delta County Airport,TRUE,,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=97976,1/31/2020 20:00,ESC,2018-08-02 18:56:00+00:00,63,56,77.61,,3,,10,30,0,M,KESC 021856Z AUTO VRB03KT 10SM OVC016 17/13 A3000 RMK AO2 SLP183 T01720133,ESC,KESC,2018-08-02 19:00:00+00:00,PRIMARY,0,0 days 00:04:00
CEN18WA375,ACC,98261,2018-07-17 13:00:00+00:00,Les Rabassieres,,France,,G-BHYA,FALSE,,,None,0,0,0,,,0,0,Cessna,CESSNA R182,AIR,,,FALSE,,,,UNK,Destroyed,,,,FALSE,,,HOU,2018-07-15 23:53:00+00:00,90,74,59.26,200,8,,8,29.96,0,M,KHOU 152353Z 20008KT 8SM FEW040 SCT250 32/23 A2996 RMK AO2 SLP148 TCU DSNT NE 60000 T03220233 10350 20306 56015,T41,HOU,2018-07-17 13:00:00+00:00,FALLBACK,11.90166047585251,1 days 13:07:00
CEN18FA267,ACC,97761,2018-07-15 09:00:00+00:00,La Porte,Texas,United States,,N3135J,FALSE,DirectorBrief,2019-09-10T04:00:00Z,Fatal,2,0,0,"The pilot's failure to maintain airspeed during a visual approach for landing, which resulted in an exceedance of the airplane's critical angle of attack and a subsequent aerodynamic stall at an altitude too low for recovery.",,29.674444,-95.056388,Kolb,TWINSTAR,AIR,T41,La Porte Municipal Airport,TRUE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=97761,7/9/2019 20:54,HOU,2018-07-15 08:53:00+00:00,79,78,97.08,190,4,,10,30.03,0,M,KHOU 150853Z 19004KT 10SM SCT250 26/26 A3003 RMK AO2 SLP172 T02610256 56007,T41,HOU,2018-07-15 09:00:00+00:00,FALLBACK,11.90166047585251,0 days 00:07:00
GAA18CA394,ACC,97703,2018-07-05 15:30:00+00:00,Louisburg,North Carolina,United States,,N902HB,FALSE,DirectorBrief,2019-06-05T04:00:00Z,None,0,0,0,"The student pilot's distraction due to a previous runway excursion and navigational issues during the accident flight and his failure to maintain adequate airspeed and his exceedance of the airplane’s critical angle of attack during the downwind leg, which resulted in an aerodynamic stall/spin.",,36.032501,-78.317497,Evektor Aerotechnik,SPORTSTAR,AIR,LHZ,TRIANGLE NORTH EXECUTIVE,FALSE,1,,INST,091,Substantial,VMC,Total Flight Aircraft Leasing Llc,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=97703,3/11/2019 12:24,LHZ,2018-07-05 15:35:00+00:00,84.2,71.6,65.95,,,,10,30.32,0,M,KLHZ 051535Z AUTO 10SM SCT029 SCT037 29/22 A3032 RMK AO2,LHZ,KLHZ,2018-07-05 15:30:00+00:00,PRIMARY,0,0 days 00:05:00
ERA18LA184,ACC,97699,2018-07-05 13:45:00+00:00,Daytona Beach,Florida,United States,,N42SX,FALSE,DirectorBrief,2019-07-08T04:00:00Z,Fatal,1,0,1,"The pilot's failure to maintain adequate airspeed during landing, which led to the airplane exceeding its critical angle-of-attack, experiencing an aerodynamic stall and hard landing, which resulted in a landing gear collapse, loss of directional control, and runway excursion.",,29.079721,-81.048332,Swearingen,SX300,AIR,7FL6,Spruce Creek,TRUE,1,,PERS,091,Destroyed,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=97699,5/14/2019 14:26,DAB,2018-07-05 13:53:00+00:00,83,75,77.12,70,8,,10,30.16,0,M,KDAB 051353Z 07008KT 10SM FEW020 SCT110 SCT200 28/24 A3016 RMK AO2 SLP212 T02830239,7FL6,DAB,2018-07-05 13:45:00+00:00,FALLBACK,5.764645547,0 days 00:08:00
OPS18IA015,INC,97552,2018-06-21 09:58:00+00:00,Chicago,Illinois,United States,,B-18711,FALSE,DirectorBrief,2022-05-19T04:00:00Z,None,0,0,0,Interference with the localizer signal resulting in a Multipath condition experienced by CAL5148 while conducting an ILS CAT III (autoland) approach. This condition resulted in a runway excursion and subsequent go-around. The interference was most likely caused by a previous departure flying through the ILS critical area while departing the same runway.,,41.969444,-87.918609,BOEING,747,AIR,KORD,Chicago O'Hare Intl Airport,FALSE,,SCHD,UNK,NUSC,,IMC,CHINA AIRLINES LTD,Completed,FALSE,,,ORD,2018-06-21 09:51:00+00:00,65,63,93.56,60,11,,6,29.78,,BR,KORD 210951Z 06011KT 6SM BR OVC005 18/17 A2978 RMK AO2 DZB0852E26 SLP080 P0000 T01830172,KORD,KORD,2018-06-21 09:58:00+00:00,PRIMARY,0,0 days 00:07:00
ANC18LA079,ACC,98412,2018-06-17 07:30:00+00:00,Fullerton,California,United States,,N734RS,FALSE,DirectorBrief,2020-12-03T05:00:00Z,None,0,0,0,The National Transportation Safety Board did not determine the probable cause of this event and does not plan to issue a report or open a public docket. The investigation of this event is being conducted under the jurisdiction of the Federal Bureau of Investigation.,,33.871944,-117.979721,Cessna,172,AIR,FUL,Fullerton Muni,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,,,FUL,2018-06-17 07:53:00+00:00,63,53,70.07,220,4,,10,29.88,0,M,KFUL 170753Z AUTO 22004KT 10SM OVC037 17/12 A2988 RMK AO2 SLP116 T01720117 402170172,FUL,KFUL,2018-06-17 07:30:00+00:00,PRIMARY,0,0 days 00:23:00
ERA18LA178,ACC,97564,2018-06-14 09:50:00+00:00,Umatilla,Florida,United States,,N56213,FALSE,DirectorBrief,2019-11-06T05:00:00Z,Minor,0,0,1,"Maintenance personnel ‘s failure to complete and verify the proper installation of the main landing gear (MLG) torque links’ attachment hardware, which resulted in the right MLG torque link disconnecting and the pilot’s subsequent inability to maintain directional control during the landing roll.",,28.924165,-81.65139,PIPER,PA 34-200,AIR,X23,Umatilla Municipal Airport,FALSE,2,,INST,091,Substantial,VMC,Spaceport Aviation,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=97564,4/3/2019 16:01,LEE,2018-06-14 09:53:00+00:00,73,72,96.68,260,3,,10,30.07,0,M,KLEE 140953Z AUTO 26003KT 10SM CLR 23/22 A3007 RMK AO2 SLP181 T02280222,X23,LEE,2018-06-14 09:50:00+00:00,FALLBACK,10.356945853760172,0 days 00:03:00
CEN18LA220,ACC,97442,2018-06-07 16:45:00+00:00,Sedalia,Missouri,United States,,N8775M,FALSE,DirectorBrief,2020-06-03T04:00:00Z,None,0,0,0,"The pilot’s loss of directional control during the landing rollout due to the unexpected wind shift, which resulted in a runway excursion.",,38.7075,-93.175834,BEECH,A23,AIR,DMO,Sedalia Minicipal,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=97442,1/23/2020 16:20,DMO,2018-06-07 16:53:00+00:00,88,71,57.43,210,7,,10,30.01,0,M,KDMO 071653Z AUTO 21007KT 10SM CLR 31/22 A3001 RMK AO2 SLP152 T03110217,DMO,KDMO,2018-06-07 16:45:00+00:00,PRIMARY,0,0 days 00:08:00
