station,valid,tmpf,dwpf,relh,drct,sknt,gust,vsby,alti,p01i,wxcodes,metar,AirportID,WeatherStation,EventDate,NtsbNo
M21,2025-07-03 07:15,68.5,68.4,99.66,0.0,0.0,,7.0,30.0,0.0,M,KM21 030715Z AUTO 00000KT 7SM SCT060 20/20 A3000 RMK AO2 T02030202,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 07:35,68.4,68.0,98.64,0.0,0.0,,5.0,30.0,0.0,BR,KM21 030735Z AUTO 00000KT 5SM BR CLR 20/20 A3000 RMK AO2 T02020201,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 07:55,68.0,68.0,100.0,0.0,0.0,,7.0,30.0,0.0,M,KM21 030755Z AUTO 00000KT 7SM CLR 20/20 A3000 RMK AO2 T02010200,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 08:15,68.0,67.6,98.63,0.0,0.0,,7.0,30.0,0.0,M,KM21 030815Z AUTO 00000KT 7SM CLR 20/20 A3000 RMK AO2 T02000198,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 08:35,67.3,67.0,98.97,0.0,0.0,,2.0,30.0,0.0,BR,KM21 030835Z AUTO 00000KT 2SM BR SCT002 20/19 A3000 RMK AO2 VIS 3/4V5 T01960194,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 08:55,67.5,67.3,99.31,0.0,0.0,,5.0,30.0,0.0,BR,KM21 030855Z AUTO 00000KT 5SM BR CLR 20/20 A3000 RMK AO2 T01970196,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 09:15,67.0,67.0,100.0,0.0,0.0,,5.0,30.0,0.0,BR,KM21 030915Z AUTO 00000KT 5SM BR CLR 20/19 A3000 RMK AO2 T01950194,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 09:35,67.0,66.7,98.97,0.0,0.0,,7.0,30.0,0.0,M,KM21 030935Z AUTO 00000KT 7SM CLR 20/19 A3000 RMK AO2 T01950193,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 09:55,67.0,67.0,100.0,0.0,0.0,,1.0,30.01,0.0,BR,KM21 030955Z AUTO 00000KT 1SM BR VV007 20/20 A3001 RMK AO2 T01950195,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 10:15,66.7,66.4,98.97,0.0,0.0,,1.0,30.01,0.0,BR,KM21 031015Z AUTO 00000KT 1SM BR VV007 19/19 A3001 RMK AO2 T01930191,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 10:35,66.2,65.7,98.28,0.0,0.0,,3.0,30.02,0.0,BR,KM21 031035Z AUTO 00000KT 3SM BR SCT002 19/19 A3002 RMK AO2 T01900187,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 10:55,66.2,66.0,99.31,0.0,0.0,,0.25,30.02,0.0,FG,KM21 031055Z AUTO 00000KT 1/4SM FG OVC002 19/19 A3002 RMK AO2 T01900189,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 11:15,67.0,66.6,98.63,0.0,0.0,,1.5,30.03,0.0,BR,KM21 031115Z AUTO 00000KT 1 1/2SM BR BKN002 19/19 A3003 RMK AO2 T01940192,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 11:35,68.0,67.5,98.29,0.0,0.0,,1.5,30.04,0.0,BR,KM21 031135Z AUTO 00000KT 1 1/2SM BR VV007 20/20 A3004 RMK AO2 T02000197,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 11:55,68.7,68.5,99.32,0.0,0.0,,7.0,30.04,0.0,M,KM21 031155Z AUTO 00000KT 7SM CLR 20/20 A3004 RMK AO2 T02040203 10211 20186,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 12:15,69.8,69.6,99.32,0.0,0.0,,10.0,30.05,0.0,M,KM21 031215Z AUTO 00000KT 10SM CLR 21/21 A3005 RMK AO2 T02100209,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 12:35,71.4,71.2,99.32,0.0,0.0,,10.0,30.05,0.0,M,KM21 031235Z AUTO 00000KT 10SM CLR 22/22 A3005 RMK AO2 T02190218,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 12:55,73.8,72.0,94.12,0.0,0.0,,10.0,30.05,0.0,M,KM21 031255Z AUTO 00000KT 10SM CLR 23/22 A3005 RMK AO2 T02320223,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 13:15,75.7,72.7,90.45,0.0,0.0,,10.0,30.05,0.0,M,KM21 031315Z AUTO 00000KT 10SM CLR 24/23 A3005 RMK AO2 T02430226,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 13:35,77.7,73.4,86.67,0.0,0.0,,10.0,30.06,0.0,M,KM21 031335Z AUTO 00000KT 10SM CLR 25/23 A3006 RMK AO2 T02540230,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 13:55,80.0,73.2,79.83,0.0,0.0,,10.0,30.06,0.0,M,KM21 031355Z AUTO 00000KT 10SM CLR 27/23 A3006 RMK AO2 T02670229,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 14:15,81.5,70.5,69.4,0.0,0.0,,10.0,30.06,0.0,M,KM21 031415Z AUTO 00000KT 10SM CLR 28/21 A3006 RMK AO2 T02750214,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 14:35,82.6,70.7,67.43,30.0,3.0,,10.0,30.06,0.0,M,KM21 031435Z AUTO 03003KT 10SM CLR 28/22 A3006 RMK AO2 T02810215,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 14:55,83.3,68.7,61.57,340.0,3.0,,10.0,30.06,0.0,M,KM21 031455Z AUTO 34003KT 10SM CLR 29/20 A3006 RMK AO2 T02850204,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 15:55,85.6,67.3,54.51,360.0,5.0,,10.0,30.06,0.0,M,KM21 031555Z AUTO 36005KT 10SM CLR 30/20 A3006 RMK AO2 T02980196,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 16:15,85.6,66.4,52.84,0.0,0.0,,10.0,30.06,0.0,M,KM21 031615Z AUTO 00000KT 10SM CLR 30/19 A3006 RMK AO2 T02980191,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 16:35,86.5,66.6,51.71,10.0,4.0,,10.0,30.06,0.0,M,KM21 031635Z AUTO 01004KT 10SM SCT048 SCT055 30/19 A3006 RMK AO2 T03030192,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 16:55,85.6,67.5,54.89,0.0,0.0,,10.0,30.06,0.0,M,KM21 031655Z AUTO 00000KT 10SM SCT050 30/20 A3006 RMK AO2 T02980197,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 17:15,86.0,65.0,49.7,40.0,3.0,,10.0,30.05,0.0,M,KM21 031715Z AUTO 04003KT 10SM SCT050 30/18 A3005 RMK AO2 T03010184,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 17:35,87.0,66.0,49.85,30.0,4.0,,10.0,30.05,0.0,M,KM21 031735Z AUTO 03004KT 10SM SCT050 31/19 A3005 RMK AO2 T03050189,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 17:55,86.5,66.2,51.0,350.0,5.0,,10.0,30.05,0.0,M,KM21 031755Z AUTO 35005KT 10SM SCT050 SCT065 BKN080 30/19 A3005 RMK AO2 T03030190 10310 20205,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 18:15,87.6,66.0,48.91,330.0,4.0,,10.0,30.04,0.0,M,KM21 031815Z AUTO 33004KT 10SM SCT050 SCT065 SCT080 31/19 A3004 RMK AO2 T03090189,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 18:35,88.0,67.0,50.0,100.0,3.0,,10.0,30.04,0.0,M,KM21 031835Z AUTO 10003KT 10SM SCT080 31/19 A3004 RMK AO2 T03120194,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 18:55,88.5,66.0,47.54,0.0,0.0,,10.0,30.03,0.0,M,KM21 031855Z AUTO 00000KT 10SM SCT055 SCT080 31/19 A3003 RMK AO2 T03140188,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 19:15,87.3,65.7,48.87,0.0,0.0,,10.0,30.03,0.0,M,KM21 031915Z AUTO 00000KT 10SM BKN055 OVC070 31/19 A3003 RMK AO2 T03070187,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 19:35,89.2,65.0,44.92,70.0,3.0,,10.0,30.03,0.0,M,KM21 031935Z AUTO 07003KT 10SM SCT055 32/18 A3003 RMK AO2 T03180183,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 19:55,87.6,65.7,48.4,0.0,0.0,,10.0,30.02,0.0,M,KM21 031955Z AUTO 00000KT 10SM SCT055 SCT075 SCT085 31/19 A3002 RMK AO2 T03090187,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 20:15,89.4,65.3,45.1,0.0,0.0,,10.0,30.02,0.0,M,KM21 032015Z AUTO 00000KT 10SM SCT055 SCT075 32/19 A3002 RMK AO2 T03190185,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 20:35,87.4,65.0,47.54,0.0,0.0,,10.0,30.02,0.0,M,KM21 032035Z AUTO 00000KT 10SM SCT055 SCT075 31/18 A3002 RMK AO2 T03080183,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 20:55,89.0,65.0,45.2,350.0,3.0,,10.0,30.02,0.0,M,KM21 032055Z AUTO 35003KT 10SM SCT055 SCT075 32/18 A3002 RMK AO2 T03160184,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 21:15,89.6,65.7,45.45,0.0,0.0,,10.0,30.02,0.0,M,KM21 032115Z AUTO 00000KT 10SM SCT055 SCT075 32/19 A3002 RMK AO2 T03200187,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 21:35,89.2,67.3,48.64,0.0,0.0,,10.0,30.02,0.0,M,KM21 032135Z AUTO 00000KT 10SM SCT065 32/20 A3002 RMK AO2 T03180196,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 21:55,88.7,65.3,46.11,40.0,3.0,,10.0,30.02,0.0,M,KM21 032155Z AUTO 04003KT 10SM SCT065 32/19 A3002 RMK AO2 T03150185,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 22:15,89.0,64.0,43.65,20.0,3.0,,10.0,30.01,0.0,M,KM21 032215Z AUTO 02003KT 10SM CLR 32/18 A3001 RMK AO2 T03160178,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 22:35,88.7,66.0,47.24,350.0,3.0,,10.0,30.01,0.0,M,KM21 032235Z AUTO 35003KT 10SM CLR 32/19 A3001 RMK AO2 T03150188,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 22:55,88.5,66.7,48.71,0.0,0.0,,10.0,30.01,0.0,M,KM21 032255Z AUTO 00000KT 10SM CLR 31/19 A3001 RMK AO2 T03140193,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 23:15,88.3,67.0,49.52,10.0,3.0,,10.0,30.01,0.0,M,KM21 032315Z AUTO 01003KT 10SM CLR 31/19 A3001 RMK AO2 T03130194,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 23:35,87.6,67.3,51.16,0.0,0.0,,10.0,30.01,0.0,M,KM21 032335Z AUTO 00000KT 10SM CLR 31/20 A3001 RMK AO2 T03090196,M21,KM21,2025-07-03,ERA25LA257
M21,2025-07-03 23:55,87.0,67.0,51.6,0.0,0.0,,10.0,30.02,0.0,M,KM21 032355Z AUTO 00000KT 10SM CLR 31/19 A3002 RMK AO2 T03050194 10321 20300,M21,KM21,2025-07-03,ERA25LA257
PDT,2025-06-24 00:53,84.0,40.0,21.11,20.0,12.0,,10.0,29.95,0.0,M,KPDT 240053Z 02012KT 10SM CLR 29/04 A2995 RMK AO2 SLP127 T02890044,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 01:53,81.0,39.0,22.37,30.0,13.0,,10.0,29.94,0.0,M,KPDT 240153Z 03013KT 10SM CLR 27/04 A2994 RMK AO2 SLP126 T02720039,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 02:53,77.0,40.0,26.52,30.0,9.0,,10.0,29.94,0.0,M,KPDT 240253Z 03009KT 10SM CLR 25/04 A2994 RMK AO2 SLP125 T02500044 55007,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 03:53,69.0,41.0,36.08,20.0,6.0,,10.0,29.95,0.0,M,KPDT 240353Z AUTO 02006KT 10SM CLR 21/05 A2995 RMK AO2 SLP130 T02060050,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 04:53,64.0,40.0,41.26,30.0,9.0,,10.0,29.96,0.0,M,KPDT 240453Z AUTO 03009KT 10SM CLR 18/04 A2996 RMK AO2 SLP133 T01780044,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 05:53,64.0,39.0,39.68,140.0,6.0,,10.0,29.96,0.0,M,KPDT 240553Z AUTO 14006KT 10SM CLR 18/04 A2996 RMK AO2 SLP133 T01780039 10300 20167 50006,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 06:53,58.0,40.0,51.03,100.0,5.0,,10.0,29.96,0.0,M,KPDT 240653Z AUTO 10005KT 10SM CLR 14/04 A2996 RMK AO2 SLP134 T01440044,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 07:53,56.0,41.0,57.02,110.0,7.0,,10.0,29.96,0.0,M,KPDT 240753Z AUTO 11007KT 10SM CLR 13/05 A2996 RMK AO2 SLP131 T01330050 403000100,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 08:53,58.0,43.0,57.3,130.0,6.0,,10.0,29.95,0.0,M,KPDT 240853Z AUTO 13006KT 10SM CLR 14/06 A2995 RMK AO2 SLP128 T01440061 58004,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 09:53,58.0,43.0,57.3,130.0,7.0,,10.0,29.95,0.0,M,KPDT 240953Z AUTO 13007KT 10SM CLR 14/06 A2995 RMK AO2 SLP126 T01440061,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 10:53,56.0,41.0,57.02,120.0,8.0,,10.0,29.95,0.0,M,KPDT 241053Z AUTO 12008KT 10SM CLR 13/05 A2995 RMK AO2 SLP125 T01330050,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 11:53,55.0,40.0,56.87,70.0,5.0,,10.0,29.95,0.0,M,KPDT 241153Z AUTO 07005KT 10SM CLR 13/04 A2995 RMK AO2 SLP128 T01280044 10178 20122 53001,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 12:53,55.0,40.0,56.87,90.0,7.0,,10.0,29.96,0.0,M,KPDT 241253Z 09007KT 10SM CLR 13/04 A2996 RMK AO2 SLP130 T01280044,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 13:53,62.0,40.0,44.26,130.0,5.0,,10.0,29.96,0.0,M,KPDT 241353Z 13005KT 10SM CLR 17/04 A2996 RMK AO2 SLP131 T01670044,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 14:53,67.0,39.0,35.75,150.0,3.0,,10.0,29.97,0.0,M,KPDT 241453Z 15003KT 10SM CLR 19/04 A2997 RMK AO2 SLP135 T01940039 53007,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 15:53,75.0,40.0,28.34,0.0,0.0,,10.0,29.97,0.0,M,KPDT 241553Z 00000KT 10SM CLR 24/04 A2997 RMK AO2 SLP135 T02390044,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 16:53,80.0,38.0,22.22,0.0,0.0,,10.0,29.97,0.0,M,KPDT 241653Z 00000KT 10SM CLR 27/03 A2997 RMK AO2 SLP133 T02670033,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 17:53,84.0,38.0,19.52,0.0,0.0,,10.0,29.96,0.0,M,KPDT 241753Z 00000KT 10SM CLR 29/03 A2996 RMK AO2 SLP129 T02890033 10289 20122 58004,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 18:53,89.0,37.0,16.01,,3.0,,10.0,29.95,0.0,M,KPDT 241853Z VRB03KT 10SM CLR 32/03 A2995 RMK AO2 SLP125 T03170028,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 19:53,91.0,37.0,15.04,170.0,8.0,18.0,10.0,29.93,0.0,M,KPDT 241953Z 17008G18KT 10SM CLR 33/03 A2993 RMK AO2 SLP118 T03280028,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 20:53,92.0,34.0,12.94,250.0,7.0,,10.0,29.9,0.0,M,KPDT 242053Z 25007KT 10SM CLR 33/01 A2990 RMK AO2 SLP108 T03330011 58019,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 21:53,93.0,34.0,12.55,130.0,3.0,,10.0,29.88,0.0,M,KPDT 242153Z 13003KT 10SM CLR 34/01 A2988 RMK AO2 SLP101 T03390011,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 22:53,93.0,38.0,14.7,280.0,9.0,18.0,10.0,29.86,0.0,M,KPDT 242253Z 28009G18KT 250V330 10SM CLR 34/03 A2986 RMK AO2 SLP096 T03390033,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 23:34,94.0,39.0,14.83,320.0,11.0,19.0,10.0,29.86,0.0,M,KPDT 242334Z 32011G19KT 10SM CLR 34/04 A2986 RMK AO2 WSHFT 2314 T03440039,PDT,KPDT,2025-06-24,WPR25LA196
PDT,2025-06-24 23:53,94.0,40.0,15.41,330.0,14.0,20.0,10.0,29.86,0.0,M,KPDT 242353Z 33014G20KT 10SM CLR 34/04 A2986 RMK AO2 WSHFT 2314 SLP094 T03440044 10350 20283 56014,PDT,KPDT,2025-06-24,WPR25LA196
MBT,2025-05-22 00:15,75.2,46.4,35.98,290.0,8.0,16.0,10.0,29.92,0.0,M,KMBT 220015Z AUTO 29008G16KT 250V320 10SM CLR 24/08 A2992 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 00:35,75.2,46.4,35.98,290.0,5.0,12.0,10.0,29.92,0.0,M,KMBT 220035Z AUTO 29005G12KT 10SM CLR 24/08 A2992 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 00:55,73.4,46.4,38.21,0.0,0.0,,10.0,29.92,0.0,M,KMBT 220055Z AUTO 00000KT 10SM CLR 23/08 A2992 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 01:15,71.6,48.2,43.45,0.0,0.0,,10.0,29.93,0.0,M,KMBT 220115Z AUTO 00000KT 10SM CLR 22/09 A2993 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 01:35,71.6,48.2,43.45,260.0,4.0,,10.0,29.93,0.0,M,KMBT 220135Z AUTO 26004KT 10SM CLR 22/09 A2993 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 01:55,69.8,48.2,46.19,260.0,4.0,,10.0,29.93,0.0,M,KMBT 220155Z AUTO 26004KT 10SM CLR 21/09 A2993 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 02:15,69.8,48.2,46.19,250.0,3.0,,10.0,29.94,0.0,M,KMBT 220215Z AUTO 25003KT 10SM CLR 21/09 A2994 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 02:35,69.8,50.0,49.4,240.0,4.0,,10.0,29.94,0.0,M,KMBT 220235Z AUTO 24004KT 10SM CLR 21/10 A2994 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 02:55,68.0,50.0,52.54,240.0,3.0,,10.0,29.95,0.0,M,KMBT 220255Z AUTO 24003KT 10SM CLR 20/10 A2995 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 03:15,68.0,51.8,56.16,0.0,0.0,,10.0,29.96,0.0,M,KMBT 220315Z AUTO 00000KT 10SM CLR 20/11 A2996 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 03:35,66.2,51.8,59.76,0.0,0.0,,10.0,29.96,0.0,M,KMBT 220335Z AUTO 00000KT 10SM CLR 19/11 A2996 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 03:55,64.4,51.8,63.62,200.0,4.0,,10.0,29.95,0.0,M,KMBT 220355Z AUTO 20004KT 10SM CLR 18/11 A2995 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 04:15,62.6,53.6,72.4,200.0,4.0,,10.0,29.95,0.0,M,KMBT 220415Z AUTO 20004KT 10SM CLR 17/12 A2995 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 04:35,64.4,51.8,63.62,220.0,4.0,,10.0,29.95,0.0,M,KMBT 220435Z AUTO 22004KT 10SM CLR 18/11 A2995 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 04:55,64.4,51.8,63.62,220.0,5.0,,10.0,29.95,0.0,M,KMBT 220455Z AUTO 22005KT 10SM CLR 18/11 A2995 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 05:15,64.4,51.8,63.62,220.0,5.0,,10.0,29.95,0.0,M,KMBT 220515Z AUTO 22005KT 10SM CLR 18/11 A2995 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 05:35,64.4,51.8,63.62,220.0,3.0,,10.0,29.94,0.0,M,KMBT 220535Z AUTO 22003KT 10SM CLR 18/11 A2994 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 05:55,62.6,53.6,72.4,0.0,0.0,,10.0,29.94,0.0,M,KMBT 220555Z AUTO 00000KT 10SM CLR 17/12 A2994 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 06:15,64.4,53.6,67.97,220.0,5.0,,10.0,29.94,0.0,M,KMBT 220615Z AUTO 22005KT 10SM CLR 18/12 A2994 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 06:35,62.6,53.6,72.4,0.0,0.0,,10.0,29.94,0.0,M,KMBT 220635Z AUTO 00000KT 10SM FEW110 17/12 A2994 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 06:55,62.6,53.6,72.4,220.0,4.0,,10.0,29.93,0.0,M,KMBT 220655Z AUTO 22004KT 10SM CLR 17/12 A2993 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 07:15,62.6,53.6,72.4,230.0,5.0,,10.0,29.93,0.0,M,KMBT 220715Z AUTO 23005KT 10SM SCT110 17/12 A2993 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 07:35,62.6,53.6,72.4,0.0,0.0,,10.0,29.94,0.0,M,KMBT 220735Z AUTO 00000KT 10SM SCT110 17/12 A2994 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 07:55,62.6,53.6,72.4,0.0,0.0,,10.0,29.94,0.0,M,KMBT 220755Z AUTO 00000KT 10SM CLR 17/12 A2994 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 08:15,59.0,55.4,87.84,0.0,0.0,,10.0,29.94,0.0,M,KMBT 220815Z AUTO 00000KT 10SM CLR 15/13 A2994 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 08:35,60.8,55.4,82.38,0.0,0.0,,10.0,29.95,0.0,M,KMBT 220835Z AUTO 00000KT 10SM CLR 16/13 A2995 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 08:55,60.8,55.4,82.38,0.0,0.0,,10.0,29.95,0.0,M,KMBT 220855Z AUTO 00000KT 10SM CLR 16/13 A2995 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 09:15,60.8,55.4,82.38,0.0,0.0,,10.0,29.96,0.0,M,KMBT 220915Z AUTO 00000KT 10SM CLR 16/13 A2996 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 09:35,59.0,55.4,87.84,0.0,0.0,,10.0,29.96,0.0,M,KMBT 220935Z AUTO 00000KT 10SM CLR 15/13 A2996 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 09:55,60.8,55.4,82.38,300.0,3.0,,10.0,29.97,0.0,M,KMBT 220955Z AUTO 30003KT 10SM CLR 16/13 A2997 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 10:15,62.6,53.6,72.4,0.0,0.0,,10.0,29.98,0.0,M,KMBT 221015Z AUTO 00000KT 10SM CLR 17/12 A2998 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 10:35,62.6,53.6,72.4,300.0,4.0,,10.0,30.0,0.0,M,KMBT 221035Z AUTO 30004KT 10SM CLR 17/12 A3000 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 10:55,62.6,53.6,72.4,,3.0,,10.0,30.01,0.0,M,KMBT 221055Z AUTO VRB03KT 10SM CLR 17/12 A3001 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 11:15,62.6,51.8,67.76,290.0,3.0,,10.0,30.02,0.0,M,KMBT 221115Z AUTO 29003KT 10SM CLR 17/11 A3002 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 11:35,62.6,51.8,67.76,0.0,0.0,,10.0,30.02,0.0,M,KMBT 221135Z AUTO 00000KT 10SM CLR 17/11 A3002 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 11:55,62.6,51.8,67.76,260.0,4.0,,10.0,30.03,0.0,M,KMBT 221155Z AUTO 26004KT 10SM CLR 17/11 A3003 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 12:15,62.6,51.8,67.76,310.0,3.0,,10.0,30.03,0.0,M,KMBT 221215Z AUTO 31003KT 10SM CLR 17/11 A3003 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 12:35,64.4,51.8,63.62,0.0,0.0,,10.0,30.04,0.0,M,KMBT 221235Z AUTO 00000KT 10SM CLR 18/11 A3004 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 12:55,64.4,51.8,63.62,,4.0,,10.0,30.04,0.0,M,KMBT 221255Z AUTO VRB04KT 10SM CLR 18/11 A3004 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 13:15,64.4,51.8,63.62,,3.0,,10.0,30.03,0.0,M,KMBT 221315Z AUTO VRB03KT 10SM CLR 18/11 A3003 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 13:35,66.2,51.8,59.76,0.0,0.0,,10.0,30.04,0.0,M,KMBT 221335Z AUTO 00000KT 10SM CLR 19/11 A3004 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 13:55,68.0,51.8,56.16,270.0,6.0,,10.0,30.04,0.0,M,KMBT 221355Z AUTO 27006KT 10SM CLR 20/11 A3004 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
MBT,2025-05-22 14:15,68.0,51.8,56.16,,3.0,11.0,10.0,30.04,0.0,M,KMBT 221415Z AUTO VRB03G11KT 10SM CLR 20/11 A3004 RMK A01,MBT,KMBT,2025-05-22,ERA25LA213
