station,valid,tmpf,dwpf,relh,drct,sknt,gust,vsby,alti,p01i,wxcodes,metar,NtsbNo,AirportID,EventDate,WeatherStation,Distance_nm
AKR,2024-08-06 20:56,74.0,67.0,78.78,310.0,23.0,52.0,1.75,29.92,0.0,TS HZ,KAKR 062056Z AUTO 31023G52KT 1 3/4SM TS HZ FEW014 SCT037 BKN050 23/19 A2992 RMK AO2 PK WND 32036/2056 WSHFT 2041 LTG DSNT ALQDS PRESRR T02330194 PWINO $,ERA24LA339,1G5,2024-08-06 11:00:00+00:00,AKR,14.767529897019697
AKR,2024-08-06 21:01,71.0,67.0,87.19,360.0,22.0,41.0,0.25,29.9,0.0,TS FG,KAKR 062101Z AUTO 36022G41KT 1/4SM TS FG SCT012 BKN037 BKN050 22/19 A2990 RMK AO2 PK WND 35039/2101 WSHFT 2041 LTG DSNT N AND NE T02170194 PWINO $,ERA24LA339,1G5,2024-08-06 11:00:00+00:00,AKR,14.767529897019697
AKR,2024-08-06 21:09,71.0,67.0,87.19,360.0,14.0,39.0,0.5,29.9,0.0,TS FG,KAKR 062109Z AUTO 36014G39KT 1/2SM TS FG SCT012 BKN037 OVC110 22/19 A2990 RMK AO2 PK WND 35039/2101 WSHFT 2054 LTG DSNT W-NE T02170194 PWINO $,ERA24LA339,1G5,2024-08-06 11:00:00+00:00,AKR,14.767529897019697
AKR,2024-08-06 21:12,71.0,68.0,90.25,360.0,13.0,26.0,2.0,29.89,0.0,TS BR,KAKR 062112Z AUTO 36013G26KT 2SM TS BR SCT014 BKN037 OVC110 22/20 A2989 RMK AO2 PK WND 35039/2101 WSHFT 2054 VIS 1/2V5 LTG DSNT ALQDS T02170200 PWINO $,ERA24LA339,1G5,2024-08-06 11:00:00+00:00,AKR,14.767529897019697
AKR,2024-08-06 21:19,73.0,69.0,87.29,360.0,9.0,19.0,8.0,29.89,0.0,TS,KAKR 062119Z AUTO 36009G19KT 8SM TS SCT014 BKN034 OVC100 23/21 A2989 RMK AO2 PK WND 35039/2101 WSHFT 2054 LTG DSNT ALQDS T02280206 PWINO $,ERA24LA339,1G5,2024-08-06 11:00:00+00:00,AKR,14.767529897019697
AKR,2024-08-06 21:29,74.0,70.0,87.34,30.0,10.0,,10.0,29.89,0.0,M,KAKR 062129Z AUTO 03010KT 10SM SCT013 SCT070 BKN110 23/21 A2989 RMK AO2 PK WND 35039/2101 WSHFT 2054 LTG DSNT ALQDS TSE23 T02330211 PWINO $,ERA24LA339,1G5,2024-08-06 11:00:00+00:00,AKR,14.767529897019697
AKR,2024-08-06 21:54,73.0,66.0,78.7,40.0,5.0,,10.0,29.93,0.0,M,KAKR 062154Z AUTO 04005KT 10SM FEW015 SCT085 BKN120 23/19 A2993 RMK AO2 PK WND 35039/2101 WSHFT 2054 LTG DSNT E-S TSE23 SLP128 T02280189 PWINO $,ERA24LA339,1G5,2024-08-06 11:00:00+00:00,AKR,14.767529897019697
AKR,2024-08-06 22:54,71.0,67.0,87.19,50.0,5.0,,10.0,29.89,0.0,M,KAKR 062254Z AUTO 05005KT 10SM FEW095 FEW110 22/19 A2989 RMK AO2 SLP113 T02170194 PWINO $,ERA24LA339,1G5,2024-08-06 11:00:00+00:00,AKR,14.767529897019697
AKR,2024-08-06 23:54,70.0,65.0,84.16,80.0,9.0,,10.0,29.9,0.0,M,KAKR 062354Z AUTO 08009KT 10SM SCT012 BKN110 21/18 A2990 RMK AO2 SLP118 T02110183 10322 20211 55006 PWINO $,ERA24LA339,1G5,2024-08-06 11:00:00+00:00,AKR,14.767529897019697
MSN,2024-07-27 00:53,76.0,56.0,49.92,150.0,8.0,,10.0,30.09,0.0,M,KMSN 270053Z 15008KT 10SM FEW250 24/13 A3009 RMK AO2 SLP186 T02440133,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 01:53,73.0,56.0,55.2,140.0,4.0,,9.0,30.1,0.0,M,KMSN 270153Z 14004KT 9SM FEW250 23/13 A3010 RMK AO2 SLP189 T02280133,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 02:53,69.0,58.0,67.97,190.0,4.0,,10.0,30.12,0.0,M,KMSN 270253Z 19004KT 10SM CLR 21/14 A3012 RMK AO2 SLP194 T02060144 53006,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 03:53,70.0,57.0,63.37,150.0,8.0,,10.0,30.11,0.0,M,KMSN 270353Z 15008KT 10SM CLR 21/14 A3011 RMK AO2 SLP191 LAST T02110139,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 04:53,68.0,57.0,67.86,160.0,5.0,,10.0,30.11,0.0,M,KMSN 270453Z AUTO 16005KT 10SM CLR 20/14 A3011 RMK AO2 SLP193 T02000139,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 05:53,67.0,57.0,70.24,170.0,6.0,,10.0,30.11,0.0,M,KMSN 270553Z AUTO 17006KT 10SM CLR 19/14 A3011 RMK AO2 SLP193 T01940139 10250 20189 402670133 56001,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 06:53,65.0,57.0,75.3,170.0,4.0,,10.0,30.1,0.0,M,KMSN 270653Z AUTO 17004KT 10SM CLR 18/14 A3010 RMK AO2 SLP189 T01830139,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 07:53,60.0,56.0,86.61,0.0,0.0,,10.0,30.11,0.0,M,KMSN 270753Z AUTO 00000KT 10SM CLR 16/13 A3011 RMK AO2 SLP192 T01560133,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 08:53,61.0,56.0,83.59,0.0,0.0,,10.0,30.1,0.0,M,KMSN 270853Z AUTO 00000KT 10SM CLR 16/13 A3010 RMK AO2 SLP188 T01610133 58004,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 09:53,62.0,57.0,83.65,170.0,3.0,,10.0,30.11,0.0,M,KMSN 270953Z AUTO 17003KT 10SM CLR 17/14 A3011 RMK AO2 SLP191 T01670139,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 10:53,59.0,56.0,89.76,170.0,3.0,,10.0,30.12,0.0,M,KMSN 271053Z 17003KT 10SM FEW250 15/13 A3012 RMK AO2 SLP196 T01500133,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 11:53,63.0,57.0,80.76,190.0,5.0,,10.0,30.12,0.0,M,KMSN 271153Z 19005KT 10SM FEW035 17/14 A3012 RMK AO2 SLP195 T01720139 10194 20144 51006,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 12:53,68.0,57.0,67.86,190.0,6.0,,10.0,30.13,0.0,M,KMSN 271253Z 19006KT 10SM FEW049 20/14 A3013 RMK AO2 SLP199 T02000139,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 13:53,70.0,58.0,65.69,190.0,6.0,,10.0,30.13,0.0,M,KMSN 271353Z 19006KT 10SM FEW045 21/14 A3013 RMK AO2 SLP198 T02110144,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 14:53,74.0,59.0,59.46,180.0,8.0,,10.0,30.12,0.0,M,KMSN 271453Z 18008KT 10SM FEW045 23/15 A3012 RMK AO2 SLP195 T02330150 50000,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 15:53,76.0,58.0,53.66,200.0,6.0,,10.0,30.11,0.0,M,KMSN 271553Z 20006KT 10SM FEW040 24/14 A3011 RMK AO2 SLP191 T02440144,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 16:53,78.0,58.0,50.22,170.0,9.0,,10.0,30.09,0.0,M,KMSN 271653Z 17009KT 10SM SCT046 26/14 A3009 RMK AO2 SLP184 T02560144,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 17:53,80.0,59.0,48.74,170.0,11.0,,10.0,30.08,0.0,M,KMSN 271753Z 17011KT 10SM BKN046 27/15 A3008 RMK AO2 SLP181 T02670150 10267 20172 56013,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 18:53,81.0,58.0,45.51,170.0,10.0,,10.0,30.06,0.0,M,KMSN 271853Z 17010KT 10SM CLR 27/14 A3006 RMK AO2 SLP175 T02720144,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 19:53,82.0,59.0,45.66,170.0,11.0,,10.0,30.05,0.0,M,KMSN 271953Z 17011KT 10SM CLR 28/15 A3005 RMK AO2 SLP171 T02780150,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 20:53,83.0,61.0,47.47,160.0,12.0,16.0,10.0,30.04,0.0,M,KMSN 272053Z 16012G16KT 10SM FEW250 28/16 A3004 RMK AO2 SLP168 T02830161 56014,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 21:53,83.0,62.0,49.17,180.0,10.0,,10.0,30.03,0.0,M,KMSN 272153Z 18010KT 10SM FEW250 28/17 A3003 RMK AO2 SLP165 T02830167,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 22:53,82.0,60.0,47.32,170.0,9.0,,10.0,30.02,0.0,M,KMSN 272253Z 17009KT 10SM SCT250 28/16 A3002 RMK AO2 SLP162 T02780156,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
MSN,2024-07-27 23:53,81.0,60.0,48.88,170.0,11.0,,10.0,30.02,0.0,M,KMSN 272353Z 17011KT 10SM SCT250 27/16 A3002 RMK AO2 SLP160 T02720156 10283 20267 57008,CEN24LA288,61C,2024-07-27 11:00:00+00:00,MSN,25.482097233923902
BEH,2024-07-04 00:53,78.0,65.0,64.33,0.0,0.0,,10.0,29.92,0.0,M,KBEH 040053Z AUTO 00000KT 10SM CLR 26/18 A2992 RMK AO2 SLP128 T02560183,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 01:53,72.0,65.0,78.62,0.0,0.0,,10.0,29.93,0.0,M,KBEH 040153Z AUTO 00000KT 10SM CLR 22/18 A2993 RMK AO2 SLP130 T02220183,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 02:53,69.0,64.0,84.09,80.0,3.0,,10.0,29.94,0.0,M,KBEH 040253Z AUTO 08003KT 10SM CLR 21/18 A2994 RMK AO2 SLP135 T02060178 53010,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 03:53,68.0,63.0,84.03,0.0,0.0,,10.0,29.95,0.0,M,KBEH 040353Z AUTO 00000KT 10SM CLR 20/17 A2995 RMK AO2 SLP139 T02000172,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 04:53,68.0,63.0,84.03,0.0,0.0,,10.0,29.96,0.0,M,KBEH 040453Z AUTO 00000KT 10SM CLR 20/17 A2996 RMK AO2 SLP142 T02000172 402890194,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 05:53,67.0,63.0,86.98,0.0,0.0,,10.0,29.97,0.0,M,KBEH 040553Z AUTO 00000KT 10SM CLR 19/17 A2997 RMK AO2 SLP143 T01940172 10283 20194 51007,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 06:53,67.0,62.0,83.97,0.0,0.0,,9.0,29.95,0.0,M,KBEH 040653Z AUTO 00000KT 9SM CLR 19/17 A2995 RMK AO2 SLP139 T01940167,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 07:53,68.0,64.0,87.03,0.0,0.0,,10.0,29.95,0.0,M,KBEH 040753Z AUTO 00000KT 10SM CLR 20/18 A2995 RMK AO2 SLP137 T02000178,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 08:53,67.0,63.0,86.98,0.0,0.0,,7.0,29.94,0.0,M,KBEH 040853Z AUTO 00000KT 7SM CLR 19/17 A2994 RMK AO2 SLP133 T01940172 56010,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 09:53,65.0,61.0,86.88,0.0,0.0,,6.0,29.93,0.0,BR,KBEH 040953Z AUTO 00000KT 6SM BR CLR 18/16 A2993 RMK AO2 SLP130 T01830161,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 10:53,64.0,62.0,93.21,0.0,0.0,,9.0,29.93,0.0,M,KBEH 041053Z AUTO 00000KT 9SM CLR 18/17 A2993 RMK AO2 SLP130 T01780167,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 12:53,78.0,68.0,71.38,0.0,0.0,,10.0,29.93,0.0,M,KBEH 041253Z AUTO 00000KT 10SM CLR 26/20 A2993 RMK AO2 SLP131 T02560200,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 13:53,79.0,68.0,69.07,0.0,0.0,,10.0,29.95,0.0,M,KBEH 041353Z AUTO 00000KT 10SM CLR 26/20 A2995 RMK AO2 SLP138 T02610200,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 14:53,77.0,68.0,73.78,290.0,3.0,,10.0,29.97,0.0,M,KBEH 041453Z AUTO 29003KT 10SM CLR 25/20 A2997 RMK AO2 SLP143 T02500200 53012,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 15:53,77.0,67.0,71.28,0.0,0.0,,10.0,29.95,0.0,M,KBEH 041553Z AUTO 00000KT 10SM CLR 25/19 A2995 RMK AO2 SLP138 T02500194,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 16:53,78.0,69.0,73.87,0.0,0.0,,10.0,29.93,0.0,M,KBEH 041653Z AUTO 00000KT 10SM FEW023 BKN090 OVC120 26/21 A2993 RMK AO2 SLP133 T02560206,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 17:53,77.0,71.0,81.76,0.0,0.0,,10.0,29.92,,-RA,KBEH 041753Z AUTO 00000KT 10SM -RA BKN120 25/22 A2992 RMK AO2 RAB00E32B53 SLP127 P0000 60000 T02500217 10267 20217 58016,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 18:53,79.0,72.0,79.17,0.0,0.0,,10.0,29.9,,M,KBEH 041853Z AUTO 00000KT 10SM OVC110 26/22 A2990 RMK AO2 RAE06 SLP121 P0000 T02610222,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 19:53,80.0,71.0,74.06,160.0,3.0,,10.0,29.88,,M,KBEH 041953Z AUTO 16003KT 10SM BKN100 BKN120 27/22 A2988 RMK AO2 RAB11E23 SLP114 P0000 T02670217,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 20:53,76.0,68.0,76.27,340.0,4.0,,10.0,29.9,0.0,M,KBEH 042053Z AUTO 34004KT 10SM OVC100 24/20 A2990 RMK AO2 SLP119 60000 T02440200 55007,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 21:53,81.0,67.0,62.49,190.0,3.0,,10.0,29.88,0.0,M,KBEH 042153Z AUTO 19003KT 10SM CLR 27/19 A2988 RMK AO2 SLP113 T02720194,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 22:53,79.0,64.0,60.11,170.0,6.0,,10.0,29.87,0.0,M,KBEH 042253Z AUTO 17006KT 10SM CLR 26/18 A2987 RMK AO2 SLP112 T02610178,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BEH,2024-07-04 23:53,79.0,63.0,58.04,200.0,4.0,,10.0,29.87,0.0,M,KBEH 042353Z AUTO 20004KT 10SM CLR 26/17 A2987 RMK AO2 SLP109 60000 T02610172 10278 20239 56010,CEN24LA251,C91,2024-07-04 11:30:00+00:00,BEH,15.354793481671747
BPK,2024-06-13 00:53,78.0,63.0,59.98,190.0,3.0,,10.0,29.96,0.0,M,KBPK 130053Z AUTO 19003KT 10SM CLR 26/17 A2996 RMK AO2 SLP135 T02560172,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 01:53,74.0,63.0,68.53,140.0,3.0,,10.0,29.96,0.0,M,KBPK 130153Z AUTO 14003KT 10SM CLR 23/17 A2996 RMK AO2 SLP137 T02330172,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 02:53,73.0,60.0,63.73,180.0,4.0,,10.0,29.97,0.0,M,KBPK 130253Z AUTO 18004KT 10SM CLR 23/16 A2997 RMK AO2 SLP138 T02280156 53001,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 03:53,71.0,60.0,68.2,170.0,3.0,,10.0,29.97,0.0,M,KBPK 130353Z AUTO 17003KT 10SM CLR 22/16 A2997 RMK AO2 SLP140 T02170156,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 04:53,70.0,60.0,70.56,180.0,3.0,,10.0,29.98,0.0,M,KBPK 130453Z AUTO 18003KT 10SM CLR 21/16 A2998 RMK AO2 SLP142 T02110156,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 05:53,69.0,60.0,73.02,200.0,5.0,,10.0,29.97,0.0,M,KBPK 130553Z AUTO 20005KT 10SM CLR 21/16 A2997 RMK AO2 SLP137 T02060156 10278 20200 402940167 58000,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 06:53,66.0,60.0,80.98,0.0,0.0,,10.0,29.97,0.0,M,KBPK 130653Z AUTO 00000KT 10SM CLR 19/16 A2997 RMK AO2 SLP138 T01890156,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 07:53,65.0,60.0,83.84,0.0,0.0,,10.0,29.96,0.0,M,KBPK 130753Z AUTO 00000KT 10SM CLR 18/16 A2996 RMK AO2 SLP134 T01830156,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 08:53,65.0,59.0,80.9,0.0,0.0,,10.0,29.95,0.0,M,KBPK 130853Z AUTO 00000KT 10SM CLR 18/15 A2995 RMK AO2 SLP131 T01830150 58006,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 09:53,65.0,59.0,80.9,0.0,0.0,,10.0,29.95,0.0,M,KBPK 130953Z AUTO 00000KT 10SM CLR 18/15 A2995 RMK AO2 SLP133 T01830150,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 10:53,64.0,59.0,83.78,0.0,0.0,,10.0,29.97,0.0,M,KBPK 131053Z AUTO 00000KT 10SM CLR 18/15 A2997 RMK AO2 SLP139 T01780150,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 11:53,67.0,62.0,83.97,0.0,0.0,,10.0,29.98,0.0,M,KBPK 131153Z AUTO 00000KT 10SM CLR 19/17 A2998 RMK AO2 SLP143 T01940167 10206 20178 53012,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 12:53,69.0,61.0,75.66,220.0,4.0,,10.0,29.99,0.0,M,KBPK 131253Z AUTO 22004KT 10SM CLR 21/16 A2999 RMK AO2 SLP147 T02060161,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 13:53,73.0,62.0,68.42,210.0,3.0,,10.0,30.0,0.0,M,KBPK 131353Z AUTO 21003KT 10SM CLR 23/17 A3000 RMK AO2 SLP151 T02280167,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 14:53,77.0,64.0,64.21,,4.0,,10.0,30.0,0.0,M,KBPK 131453Z AUTO VRB04KT 10SM CLR 25/18 A3000 RMK AO2 SLP149 T02500178 50006,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 15:53,81.0,66.0,60.37,0.0,0.0,,10.0,30.0,0.0,M,KBPK 131553Z AUTO 00000KT 10SM CLR 27/19 A3000 RMK AO2 SLP148 T02720189,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 16:53,82.0,66.0,58.43,,3.0,,10.0,30.0,0.0,M,KBPK 131653Z AUTO VRB03KT 10SM CLR 28/19 A3000 RMK AO2 SLP147 T02780189,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 17:53,85.0,64.0,49.47,210.0,5.0,,10.0,29.99,0.0,M,KBPK 131753Z AUTO 21005KT 10SM CLR 29/18 A2999 RMK AO2 SLP145 T02940178 10294 20194 58004,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 18:53,86.0,65.0,49.61,220.0,6.0,,10.0,29.98,0.0,M,KBPK 131853Z AUTO 22006KT 10SM CLR 30/18 A2998 RMK AO2 SLP142 T03000183,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 19:53,88.0,64.0,44.95,240.0,5.0,,10.0,29.97,0.0,M,KBPK 131953Z AUTO 24005KT 10SM CLR 31/18 A2997 RMK AO2 SLP138 T03110178,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 20:53,89.0,66.0,46.7,,6.0,,10.0,29.95,0.0,M,KBPK 132053Z AUTO VRB06KT 10SM CLR 32/19 A2995 RMK AO2 SLP133 T03170189 58012,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 21:53,88.0,67.0,49.9,200.0,8.0,,10.0,29.94,0.0,M,KBPK 132153Z AUTO 20008KT 10SM CLR 31/19 A2994 RMK AO2 SLP127 T03110194,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 22:53,88.0,67.0,49.9,190.0,5.0,,10.0,29.93,0.0,M,KBPK 132253Z AUTO 19005KT 10SM CLR 31/19 A2993 RMK AO2 SLP125 T03110194,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
BPK,2024-06-13 23:53,86.0,69.0,56.97,200.0,5.0,,10.0,29.93,0.0,M,KBPK 132353Z AUTO 20005KT 10SM CLR 30/21 A2993 RMK AO2 SLP124 T03000206 10317 20289 56008,CEN24LA234,AOV,2024-06-13 20:15:00+00:00,BPK,37.49360820914125
ELM,2024-06-12 00:53,60.0,54.0,80.53,0.0,0.0,,10.0,30.01,0.0,M,KELM 120053Z 00000KT 10SM OVC039 16/12 A3001 RMK AO2 SLP162 T01560122,ERA24LA268,7N1,2024-06-12 23:00:00+00:00,ELM,9.806312731793968
ELM,2024-06-12 01:53,60.0,54.0,80.53,60.0,3.0,,10.0,30.02,0.0,M,KELM 120153Z 06003KT 10SM OVC040 16/12 A3002 RMK AO2 SLP164 T01560122,ERA24LA268,7N1,2024-06-12 23:00:00+00:00,ELM,9.806312731793968
ELM,2024-06-12 02:53,59.0,54.0,83.46,0.0,0.0,,10.0,30.03,0.0,M,KELM 120253Z 00000KT 10SM OVC041 15/12 A3003 RMK AO2 SLP168 T01500122 51010,ERA24LA268,7N1,2024-06-12 23:00:00+00:00,ELM,9.806312731793968
ELM,2024-06-12 03:53,59.0,54.0,83.46,0.0,0.0,,10.0,30.04,0.0,M,KELM 120353Z AUTO 00000KT 10SM OVC039 15/12 A3004 RMK AO2 SLP170 T01500122,ERA24LA268,7N1,2024-06-12 23:00:00+00:00,ELM,9.806312731793968
ELM,2024-06-12 04:53,58.0,54.0,86.51,0.0,0.0,,10.0,30.04,0.0,M,KELM 120453Z AUTO 00000KT 10SM OVC040 14/12 A3004 RMK AO2 SLP170 T01440122 401720128,ERA24LA268,7N1,2024-06-12 23:00:00+00:00,ELM,9.806312731793968
ELM,2024-06-12 05:53,59.0,53.0,80.46,40.0,4.0,,10.0,30.03,0.0,M,KELM 120553Z AUTO 04004KT 10SM OVC042 15/12 A3003 RMK AO2 SLP166 T01500117 10167 20144 58001,ERA24LA268,7N1,2024-06-12 23:00:00+00:00,ELM,9.806312731793968
ELM,2024-06-12 06:53,58.0,54.0,86.51,0.0,0.0,,10.0,30.03,0.0,M,KELM 120653Z AUTO 00000KT 10SM OVC041 14/12 A3003 RMK AO2 SLP168 T01440122,ERA24LA268,7N1,2024-06-12 23:00:00+00:00,ELM,9.806312731793968
ELM,2024-06-12 07:53,57.0,54.0,89.68,0.0,0.0,,10.0,30.02,0.0,M,KELM 120753Z AUTO 00000KT 10SM OVC041 14/12 A3002 RMK AO2 SLP165 T01390122,ERA24LA268,7N1,2024-06-12 23:00:00+00:00,ELM,9.806312731793968
ELM,2024-06-12 08:53,57.0,54.0,89.68,0.0,0.0,,10.0,30.03,0.0,M,KELM 120853Z AUTO 00000KT 10SM OVC041 14/12 A3003 RMK AO2 SLP167 T01390122 53000,ERA24LA268,7N1,2024-06-12 23:00:00+00:00,ELM,9.806312731793968
ELM,2024-06-12 09:53,57.0,53.0,86.45,0.0,0.0,,10.0,30.03,0.0,M,KELM 120953Z 00000KT 10SM OVC042 14/12 A3003 RMK AO2 SLP168 T01390117,ERA24LA268,7N1,2024-06-12 23:00:00+00:00,ELM,9.806312731793968
ELM,2024-06-12 10:53,58.0,54.0,86.51,230.0,3.0,,10.0,30.05,0.0,M,KELM 121053Z 23003KT 10SM OVC042 14/12 A3005 RMK AO2 SLP175 T01440122,ERA24LA268,7N1,2024-06-12 23:00:00+00:00,ELM,9.806312731793968
ELM,2024-06-12 11:53,59.0,55.0,86.56,0.0,0.0,,10.0,30.05,0.0,M,KELM 121153Z 00000KT 10SM OVC042 15/13 A3005 RMK AO2 SLP175 T01500128 10156 20133 51008,ERA24LA268,7N1,2024-06-12 23:00:00+00:00,ELM,9.806312731793968
ELM,2024-06-12 12:53,62.0,54.0,75.02,220.0,5.0,,10.0,30.06,0.0,M,KELM 121253Z 22005KT 10SM OVC043 17/12 A3006 RMK AO2 SLP179 T01670122,ERA24LA268,7N1,2024-06-12 23:00:00+00:00,ELM,9.806312731793968
ELM,2024-06-12 13:53,65.0,52.0,62.74,0.0,0.0,,10.0,30.05,0.0,M,KELM 121353Z 00000KT 10SM BKN042 18/11 A3005 RMK AO2 SLP174 T01830111,ERA24LA268,7N1,2024-06-12 23:00:00+00:00,ELM,9.806312731793968
