ntsbno,eventtype,eventdate_ntsb,city,state,country,n,highestinjurylevel,fatalinjurycount,seriousinjurycount,minorinjurycount,probablecause,latitude,longitude,make,model,airportid_ntsb,airportname,amateurbuilt,numberofengines,purposeofflight,far,aircraftdamage,weathercondition,operator,docketurl,valid,tmpf,dwpf,relh,drct,sknt,gust,vsby,alti,p01i,metar,weatherstation,weather_source,distance_nm,time_diff,crosswind_component,tailwind_component
CEN23LA112,ACC,2023-02-17 12:16:00+00:00,Houston,Texas,United States,N14QB,None,0,0,0,The pilot’s loss of directional control during landing which resulted in a runway excursion. Contributing to the accident was the pilot’s decision to land with a crosswind that exceeded the limitation for the airplane.,29.645984,-95.278587,HONDA AIRCRAFT CO LLC,HA-420,HOU,William Hobby Airport,False,2.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=106750,2023-02-17 11:53:00+00:00,40.0,23.0,50.5,340.0,15.0,22.0,10.0,30.37,0.0,KHOU 171153Z 34015G22KT 10SM FEW250 04/M05 A3037 RMK AO2 PK WND 35026/1129 SLP289 70003 T00441050 10094 20044 53025,KHOU,PRIMARY,0.0,0 days 00:23:00,-5.130302149885029,14.095389311788626
CEN23LA085,ACC,2023-01-17 15:44:00+00:00,Brush,Colorado,United States,N41529,None,0,0,0,The pilot’s failure to maintain directional control during the landing roll with strong gusty surface winds.,40.264361,-103.57563,PIPER,PA-18-150,7V5,Brush Municipal Airport,False,1.0,OWRK,PUBU,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=106590,2023-01-17 15:53:00+00:00,26.1,21.0,80.75,130.0,10.0,20.5,10.0,29.71,0.0,KAKO 171553Z AUTO 13010KT 10SM CLR M03/M06 A2971 RMK AO2 SLP086 T10331061,AKO,FALLBACK,17.413252383391498,0 days 00:09:00,7.66044443118978,-6.427876096865393
ERA23LA102,ACC,2023-01-05 14:19:00+00:00,Calhoun,Georgia,United States,N522EA,None,0,0,0,"The pilot’s inadvertent asymmetric throttle application, which resulted in a loss of directional control during the landing roll, runway excursion, and collision with ground equipment.",34.450082,-84.938189,STRAY GOOSE RESEARCH LLC,AIRCAM,CZL,TOM B DAVID FLD,True,2.0,PERS,091,Substantial,VMC,STRAY GOOSE RESEARCH LLC,https://data.ntsb.gov/Docket?ProjectID=106545,2023-01-05 14:15:00+00:00,44.6,42.8,93.35,0.0,0.0,20.5,10.0,30.14,0.0,KCZL 051415Z AUTO 00000KT 10SM CLR 07/06 A3014 RMK AO2,KCZL,PRIMARY,0.0,0 days 00:04:00,0.0,0.0
CEN23LA056,ACC,2022-11-29 20:10:00+00:00,Batesville,Arkansas,United States,N988MC,Minor,0,0,2,"The crew’s failure to execute a go-around during the unstable approach and long landing, which resulted in a runway excursion.",35.726222,-91.647444,LEARJET INC,45,BVX,Batesville Regional Airport,False,2.0,BUS,091,Substantial,IMC,Creamer Pilot Services LLC,https://data.ntsb.gov/Docket?ProjectID=106387,2022-11-29 20:17:00+00:00,60.8,59.0,93.79,0.0,0.0,20.5,8.0,29.67,0.0,KBVX 292017Z AUTO 00000KT 8SM OVC006 16/15 A2967 RMK AO2 CIG 004V009,KBVX,PRIMARY,0.0,0 days 00:07:00,0.0,0.0
ANC23LA014,ACC,2022-11-27 05:00:00+00:00,Anchorage,Alaska,United States,N5626U,None,0,0,0,The pilot’s failure to maintain directional control of the airplane during landing.,61.215814,-149.85578,PIPER,PA-28-140,MRI,Merrill Field Airport,False,1.0,INST,091,Substantial,VMC,FLY AROUND ALASKA LLC,https://data.ntsb.gov/Docket?ProjectID=106603,2022-11-29 00:56:00+00:00,52.0,45.0,76.94,140.0,5.0,20.5,10.0,29.92,0.0,KBVX 290056Z AUTO 14005KT 10SM CLR 11/07 A2992 RMK AO2 SLP133 T01110072,KBVX,PRIMARY,0.0,1 days 19:56:00,3.2139380484326976,-3.8302222155948895
CEN23LA032,ACC,2022-11-09 11:48:00+00:00,Englewood,Colorado,United States,N771RG,None,0,0,0,"An encounter with windshear during the initial climb after takeoff, which resulted in a loss of control. Contributing to the accident was the pilot’s improper decision to takeoff with a tailwind.",39.571064,-104.84161,MULHOLLAND ROBERT A,VANS RV-7,APA,CENTENNIAL,True,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=106271,2022-11-09 11:53:00+00:00,32.0,27.0,81.55,20.0,4.0,21.0,10.0,29.85,0.0,KAPA 091153Z VRB04KT 10SM SCT200 00/M03 A2985 RMK AO2 SLP087 T00001028 10144 20000 53000,KAPA,PRIMARY,0.0,0 days 00:05:00,1.3680805733026749,3.7587704831436337
ERA23LA159,ACC,2022-10-27 15:09:00+00:00,Tuskegee,Alabama,United States,N858AU,Minor,0,0,1,"The flight instructor’s improper flare, which resulted in a hard landing and subsequent runway excursion.",32.460472,-85.680028,TEXTRON AVIATION INC,172S,06A,Moton Field,False,1.0,INST,091,Substantial,VMC,AUBURN UNIVERSITY,https://data.ntsb.gov/Docket?ProjectID=106941,2022-10-27 14:51:00+00:00,63.0,49.0,59.98,90.0,13.0,20.0,10.0,30.07,0.0,KCSG 271451Z 09013G20KT 10SM CLR 17/09 A3007 RMK AO2 SLP179 T01720094 51015,CSG,FALLBACK,37.517384731391886,0 days 00:18:00,13.0,7.960204194457795e-16
CEN23LA017,ACC,2022-10-23 17:05:00+00:00,Loveland,Colorado,United States,N25HW,None,0,0,0,"The pilot’s loss of control after encountering windshear while landing in a strong, gusting crosswind. Contributing was pilot’s decision to continue the landing with a 90-degree crosswind at 30 knots.",40.451816,-105.01132,CIRRUS DESIGN CORP,SR22,FNL,Northern Colorado Regional,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=106178,2022-10-23 16:56:00+00:00,67.0,28.0,23.09,60.0,11.0,20.5,10.0,29.31,0.0,KFNL 231656Z 06011KT 10SM CLR 19/M02 A2931 RMK AO2 SLP873 T01941022,KFNL,PRIMARY,0.0,0 days 00:09:00,9.526279441628825,5.500000000000001
WPR23LA021,ACC,2022-10-20 10:10:00+00:00,Georgetown,California,United States,N55DC,None,0,0,0,"The pilot’s failure to maintain control during an attempted go-around, which resulted in a runway excursion and a separation of the right main landing gear.",38.921111,-120.8648,CESSNA,140,E36,Georgetown Airport,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=106168,2022-10-20 09:52:00+00:00,63.0,15.1,15.32,130.0,5.0,20.5,10.0,30.25,0.0,KBLU 200952Z AUTO VRB05KT 10SM CLR 17/M09 A3025 RMK AO2 SLP146 T01721094,BLU,FALLBACK,22.51600853135968,0 days 00:18:00,3.83022221559489,-3.2139380484326967
CEN23LA286,ACC,2022-10-12 12:55:00+00:00,Holland,Michigan,United States,N704JT,None,0,0,0,The pilot’s failure to maintain directional control during the landing roll with gusty wind which exceeded the maximum crosswind of the airplane.,42.742778,-86.107833,HONDA AIRCRAFT CO LLC,HA-420,BIV,West Michigan Regional,False,2.0,BUS,135,Substantial,VMC,Protocom Aviation,https://data.ntsb.gov/Docket?ProjectID=192566,2022-10-12 12:53:00+00:00,60.0,51.0,72.13,190.0,11.0,19.0,10.0,29.74,0.0,KBIV 121253Z AUTO 19011G19KT 10SM FEW070 OVC100 16/11 A2974 RMK AO2 SLP070 T01560106 $,KBIV,PRIMARY,0.0,0 days 00:02:00,-1.9101299543362351,-10.832885283134289
DCA23LA005,INC,2022-10-05 18:59:00+00:00,Dayton,Ohio,United States,N447AW,None,0,0,0,"The airplane’s right turn, which developed during the landing rollout and persisted until the airplane came to rest, for reasons that could not be determined based on the available evidence. Contributing to the incident was the pilot’s reliance primarily on differential braking, rather than sufficient and sustained opposing rudder pedal, when attempting to arrest the turn.",39.894956,-84.217464,BOMBARDIER INC,CL-600-2B19,DAY,JAMES M COX DAYTON INTL,False,2.0,UNKNOWN,121,Minor,VMC,AIR WISCONSIN AIRLINES LLC,https://data.ntsb.gov/Docket?ProjectID=106077,2022-10-05 18:56:00+00:00,77.0,34.0,20.91,270.0,6.0,20.5,10.0,30.11,0.0,KDAY 051856Z 27006KT 10SM FEW250 25/01 A3011 RMK AO2 SLP191 T02500011,KDAY,PRIMARY,0.0,0 days 00:03:00,-6.0,-1.102182119232618e-15
ERA22LA414,ACC,2022-09-09 11:32:00+00:00,Caldwell,New Jersey,United States,N8925Y,None,0,0,0,"The pilot’s acute cerebrovascular event, which caused symptoms that diminished his situational awareness and prompted him to abort the takeoff, resulting in a runway excursion.",40.875225,-74.28135,PIPER,PA-39,CDW,ESSEX COUNTY,False,2.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=105928,2022-09-09 11:53:00+00:00,62.0,58.0,86.11,0.0,0.0,17.0,10.0,30.06,0.0,KCDW 091153Z 00000KT 10SM CLR 17/14 A3006 RMK AO2 SLP185 T01670144 10167 20139 52018,KCDW,PRIMARY,0.0,0 days 00:21:00,0.0,0.0
ERA22LA400,ACC,2022-09-01 19:00:00+00:00,Marysville,Ohio,United States,N85748,None,0,0,0,The pilot’s failure to maintain directional control during landing.,40.224663,-83.351469,AERONCA,7AC,MRT,UNION COUNTY,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=105880,2022-09-01 19:59:00+00:00,80.6,62.6,54.3,300.0,3.0,16.0,10.0,30.08,0.0,KMRT 011959Z AUTO 30003KT 10SM SCT090 SCT110 27/17 A3008 RMK AO1,KMRT,PRIMARY,0.0,0 days 00:59:00,-2.598076211353316,1.5000000000000004
ERA22FA386,ACC,2022-08-27 20:58:00+00:00,French Lick,Indiana,United States,N8741A,Fatal,1,0,0,"The pilot’s failure to make a stabilized approach, which resulted in a loss of directional control during landing.",38.506111,-86.640833,BEECH,B35,FRH,FRENCH LICK MUNI,False,1.0,PERS,091,Destroyed,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=105806,2022-08-27 20:55:00+00:00,86.0,62.6,45.61,120.0,4.0,20.5,10.0,29.97,0.0,KFRH 272055Z AUTO 12004KT 10SM SCT060 30/17 A2997 RMK AO1,KFRH,PRIMARY,0.0,0 days 00:03:00,3.464101615137755,-1.9999999999999991
CEN22LA385,ACC,2022-08-10 10:30:00+00:00,Sparta,Michigan,United States,N55338,None,0,0,0,"The pilot’s delayed decision to reject the takeoff, resulting in a runway excursion and impact with a fence.",43.12951,-85.67947,PIPER,PA-28-140,8D4,Paul C Miller - Sparta,False,1.0,PERS,091,Substantial,VMC,West Michigan Flight Academy,https://data.ntsb.gov/Docket?ProjectID=105735,2022-08-10 10:33:00+00:00,62.6,60.8,93.83,0.0,0.0,20.5,7.0,30.13,0.0,KAQP 101033Z AUTO 00000KT 7SM 17/16 A3013 RMK AO2,KAQP,PRIMARY,0.0,0 days 00:03:00,0.0,0.0
CEN22LA389,ACC,2022-08-10 09:30:00+00:00,Appleton,Minnesota,United States,N73194,None,0,0,0,The pilot’s failure to maintain directional control during the takeoff roll with a quartering tailwind.,45.227502,-96.004529,AIR TRACTOR,AT502,AQP,Appleton Municipal Airport,False,1.0,AAPL,137,Substantial,VMC,Schwenk Aircraft Inc.,https://data.ntsb.gov/Docket?ProjectID=105769,2022-08-10 09:33:00+00:00,64.4,60.8,88.09,0.0,0.0,20.5,2.5,30.13,0.0,KAQP 100933Z AUTO 00000KT 2 1/2SM BR 18/16 A3013 RMK AO2,KAQP,PRIMARY,0.0,0 days 00:03:00,0.0,0.0
ERA22LA336,ACC,2022-07-17 20:20:00+00:00,East Haddam,Connecticut,United States,N8680V,Minor,0,0,2,The pilot's failure to maintain directional control during the landing.,41.445654,-72.455642,BELLANCA,7KCAB,42B,GOODSPEED,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=105581,2022-07-17 19:56:00+00:00,89.0,69.0,51.8,220.0,6.0,20.5,10.0,30.05,0.0,KLZU 171956Z 22006KT 10SM FEW047 32/21 A3005 RMK AO2 SLP174 T03170206,KLZU,PRIMARY,0.0,0 days 00:24:00,-3.8567256581192355,-4.596266658713868
ERA22LA324,ACC,2022-07-17 14:25:00+00:00,Lawrenceville,Georgia,United States,N62405,None,0,0,0,The student pilot’s failure to maintain directional control while landing with a crosswind.,33.978091,-83.96236,CESSNA,172P,LZU,GWINNETT COUNTY - BRISCOE FLD,False,1.0,INST,091,Substantial,VMC,FLIGHT SCHOOL OF GWINNETT INC,https://data.ntsb.gov/Docket?ProjectID=105529,2022-07-17 14:53:00+00:00,81.0,65.0,58.1,300.0,4.0,20.5,10.0,30.03,0.0,KMMK 171453Z AUTO 30004KT 10SM OVC075 27/18 A3003 RMK AO2 SLP168 T02720183 58001,MMK,FALLBACK,17.17796322973639,0 days 00:28:00,-3.4641016151377544,2.0000000000000004
DCA22FA132,ACC,2022-06-21 21:38:00+00:00,Miami,Florida,United States,HI-1064,Minor,0,0,4,"The structural failure of the left main landing gear downlock following ineffective shimmy dampening during the landing roll which caused the collapse of the left main landing gear, resulting in a runway excursion and post-flight fire.",25.800361,-80.275687,MCDONNELL DOUGLAS,MD80,MIA,MIAMI INTL,False,2.0,UNKNOWN,129,Substantial,VMC,"Red Air, SA",https://data.ntsb.gov/Docket?ProjectID=105298,2022-06-21 21:53:00+00:00,86.0,61.0,43.1,50.0,9.0,16.0,10.0,30.08,0.0,KMIA 212153Z 05009G16KT 10SM FEW030 FEW045 BKN250 30/16 A3008 RMK AO2 SLP187 T03000161 $,KMIA,PRIMARY,0.0,0 days 00:15:00,6.894399988070802,5.785088487178855
ERA22LA263,ACC,2022-06-06 17:20:00+00:00,Westminster,Maryland,United States,N29501,Minor,0,0,2,"The student pilot’s loss of control during a go-around and the delayed remedial action initiated by the flight instructor, which resulted in a runway excursion and collision with trees.",39.467028,-77.017444,CESSNA,172,2W2,Clearview Airpark,False,1.0,INST,091,Substantial,VMC,CLEARVIEW FLYING CLUB INC,https://data.ntsb.gov/Docket?ProjectID=105207,2022-05-31 23:51:00+00:00,78.0,63.0,59.78,180.0,12.0,20.5,10.0,29.9,0.0,KBDL 312351Z 18012KT 10SM FEW080 BKN100 BKN250 26/17 A2990 RMK AO2 SLP125 T02560172 10339 20256 53010,BDL,FALLBACK,4.552719880406996,5 days 17:29:00,1.4695761589768238e-15,-12.0
ERA22LA253,ACC,2022-05-31 20:25:00+00:00,Simsbury,Connecticut,United States,N2973K,None,0,0,0,"The pilot’s delayed decision to abort the landing, which resulted in a runway overrun.",41.912547,-72.778297,PIPER,PA28,4B9,Simsbury Airport,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=105166,2022-05-31 20:51:00+00:00,92.0,62.0,37.19,320.0,5.0,20.5,10.0,29.87,0.0,KBDL 312051Z 32005KT 10SM SCT070 BKN250 33/17 A2987 RMK AO2 SLP115 T03330167 58007,BDL,FALLBACK,4.552719880406996,0 days 00:26:00,-3.213938048432698,3.830222215594889
ERA22LA247,ACC,2022-05-29 11:15:00+00:00,Jacksonville,Florida,United States,N8919S,None,0,0,0,"The pilot’s failure to maintain directional control during a touch-and-go landing after applying power for takeoff, which resulted in a runway excursion and noseover.",30.336333,-81.514444,CESSNA,150F,CRG,Jacksonville Executive Airport at Craig,False,1.0,PERS,091,Substantial,VMC,N8919S INC,https://data.ntsb.gov/Docket?ProjectID=105154,2022-05-29 10:53:00+00:00,70.0,67.0,89.9,0.0,0.0,20.5,10.0,29.96,0.0,KCRG 291053Z 00000KT 10SM CLR 21/19 A2996 RMK AO2 SLP145 T02110194,KCRG,PRIMARY,0.0,0 days 00:22:00,0.0,0.0
CEN22LA213,ACC,2022-05-22 18:30:00+00:00,Marion,Texas,United States,N422DE,None,0,0,0,The pilot’s loss of control during landing.,29.495632,-98.158879,BOEING,A75N1,1TE4,Zuehl,False,1.0,PERS,091,Substantial,VMC,Cibolo Creek Aviation LLC,https://data.ntsb.gov/Docket?ProjectID=105137,2022-05-22 18:51:00+00:00,80.0,61.0,52.16,70.0,10.0,16.0,10.0,30.13,0.0,KBAZ 221851Z 07010G16KT 10SM CLR 27/16 A3013 RMK AO2 SLP195 T02670161,BAZ,FALLBACK,14.097186174951029,0 days 00:21:00,9.396926207859083,3.4202014332566884
DCA22LA182,INC,2022-05-11 14:19:00+00:00,Houston,Texas,United States,N965SW,None,0,0,0,A lateral runway excursion during landing for reasons that could not be determined based on the available evidence.,29.984435,-95.341442,MITSUBISHI,CL-600-2B19,IAH,George Bush Intercontinental/Houston Airport,False,2.0,UNKNOWN,121,Minor,VMC,SKYWEST AIRLINES INC,https://data.ntsb.gov/Docket?ProjectID=105749,2022-05-11 13:53:00+00:00,79.0,73.0,81.89,130.0,7.0,20.5,7.0,30.12,0.0,KIAH 111353Z 13007KT 7SM SCT012 BKN250 26/23 A3012 RMK AO2 SLP200 T02610228,KIAH,PRIMARY,0.0,0 days 00:26:00,5.362311101832846,-4.499513267805775
CEN22LA195,ACC,2022-05-05 22:10:00+00:00,Denver,Colorado,United States,N36LC,None,0,0,0,"The captain’s failure to ensure that the parking brake was correctly released before takeoff, which resulted in seized brakes during landing and a subsequent loss of directional control and runway excursion.",39.565916,-104.84878,SWEARINGEN,SA226-T(B),APA,Centennial Airport,False,2.0,POSI,091,Substantial,VMC,Cloud Peak Aviation,https://data.ntsb.gov/Docket?ProjectID=105063,2022-05-05 21:53:00+00:00,65.0,36.0,34.17,20.0,9.0,21.0,10.0,29.96,0.0,KAPA 052153Z 02009G21KT 10SM FEW080 18/02 A2996 RMK AO2 SLP116 T01830022 $,KAPA,PRIMARY,0.0,0 days 00:17:00,3.0781812899310186,8.457233587073176
ERA22LA211,ACC,2022-04-28 18:40:00+00:00,Wadsworth,Ohio,United States,N46733,Serious,0,1,0,The pilot’s failure to maintain directional control while attempting to land in a crosswind.,41.028185,-81.798147,CESSNA,152,15G,Weltzien Skypark Airport,False,1.0,INST,091,Substantial,VMC,SKY PARK INC,https://data.ntsb.gov/Docket?ProjectID=105018,2022-04-28 18:56:00+00:00,49.0,26.1,40.77,0.0,0.0,20.5,10.0,30.28,0.0,KBJJ 281856Z AUTO 00000KT 10SM CLR 09/M03 A3028 RMK AO2 SLP262 T00941033,BJJ,FALLBACK,10.16782196685087,0 days 00:16:00,0.0,0.0
ERA22LA190,ACC,2022-04-17 15:44:00+00:00,Caldwell,New Jersey,United States,N225SC,None,0,0,0,"The flight crew’s failure to attain a proper touchdown point during landing, which resulted in an overrun of the runway and collision with terrain.",40.875225,-74.28135,TEXTRON AVIATION INC,525B,CDW,Essex County Airport,False,2.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=104951,2022-04-17 15:53:00+00:00,48.0,19.0,31.27,330.0,9.0,17.0,10.0,30.14,0.0,KCDW 171553Z 33009G17KT 10SM BKN060 BKN075 09/M07 A3014 RMK AO2 SLP212 T00891072,KCDW,PRIMARY,0.0,0 days 00:09:00,-4.5000000000000036,7.794228634059945
CEN22FA168,ACC,2022-04-05 13:31:00+00:00,Marlin,Texas,United States,N858JA,Fatal,2,0,0,The pilot’s failure to maintain control of the airplane during landing for reasons that could not be determined based on available information.,31.339384,-96.85044,CESSNA,TU206F,T15,Marlin Municipal Airport,False,1.0,AOBV,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=104891,2022-04-05 13:51:00+00:00,68.0,62.0,81.41,0.0,0.0,20.5,10.0,29.67,0.0,KACT 051351Z 00000KT 10SM FEW030 20/17 A2967 RMK AO2 SLP040 T02000167,ACT,FALLBACK,25.57543607545887,0 days 00:20:00,0.0,0.0
ERA22LA175,ACC,2022-04-02 12:19:00+00:00,Morristown,New Jersey,United States,N877W,Minor,0,0,4,"The captain’s inadequate compensation for crosswind conditions, which resulted in a loss of directional control.",40.799338,-74.414889,LEARJET INC,45,MMU,Morristown Municipal,False,2.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=104874,2022-04-02 12:46:00+00:00,37.4,21.2,51.61,330.0,10.0,21.0,10.0,30.1,0.0,KMMU 021246Z 33010G21KT 10SM BKN042 03/M06 A3010,KMMU,PRIMARY,0.0,0 days 00:27:00,-5.000000000000004,8.660254037844384
CEN22LA161,ACC,2022-03-26 16:00:00+00:00,Benton,Arkansas,United States,N7523Z,None,0,0,0,The pilot’s failure to maintain control of the airplane while landing.,34.5878,-92.4841,PIPER,PA-25-235,KSUZ,Saline County,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=104863,2022-03-26 15:55:00+00:00,62.6,49.0,70.07,40.0,6.0,20.5,10.0,30.17,0.0,KSUZ 261555Z AUTO 04006KT 10SM CLR 17/ A3017 RMK A01,KSUZ,PRIMARY,0.0,0 days 00:05:00,3.8567256581192355,4.596266658713868
